order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
2389,73,846,330,2,credit_card,2017-03-14 4:19
2390,87,754,745,5,debit,2017-03-10 21:07
2391,54,826,133,1,credit_card,2017-03-18 10:39
2392,9,917,236,2,credit_card,2017-03-08 16:17
2393,11,849,184,1,cash,2017-03-07 12:30
2394,95,980,672,4,debit,2017-03-12 0:00
2395,73,809,495,3,credit_card,2017-03-27 11:50
2396,20,745,127,1,credit_card,2017-03-28 22:36
2397,35,702,656,4,cash,2017-03-27 7:23
2398,69,823,524,4,debit,2017-03-02 3:47
2399,36,912,260,2,debit,2017-03-03 2:19
2400,15,730,306,2,debit,2017-03-16 9:51
2401,37,900,142,1,debit,2017-03-22 20:27
2402,61,855,158,1,cash,2017-03-05 18:26
2403,97,856,324,2,cash,2017-03-19 21:05
2404,35,779,328,2,credit_card,2017-03-17 20:45
2405,35,787,328,2,credit_card,2017-03-20 18:53
2406,89,808,196,1,debit,2017-03-13 4:55
2407,64,774,266,2,cash,2017-03-26 22:50
2408,44,836,432,3,debit,2017-03-26 16:30
2409,17,825,176,1,cash,2017-03-15 13:33
2410,53,706,112,1,debit,2017-03-11 13:44
2411,6,834,374,2,debit,2017-03-15 9:56
2412,17,713,176,1,credit_card,2017-03-26 0:48
2413,49,784,258,2,credit_card,2017-03-11 3:07
2414,75,979,128,1,debit,2017-03-23 1:35
2415,10,852,296,2,credit_card,2017-03-15 2:07
2416,28,854,656,4,debit,2017-03-14 23:56
2417,88,915,352,2,credit_card,2017-03-11 6:00
2418,65,934,308,2,cash,2017-03-07 23:55
2419,69,736,393,3,credit_card,2017-03-18 22:56
2420,3,727,296,2,cash,2017-03-17 22:23
2421,77,828,468,3,debit,2017-03-14 12:32
2422,50,829,386,2,credit_card,2017-03-19 11:13
2423,35,768,328,2,debit,2017-03-04 21:50
2424,38,994,380,2,credit_card,2017-03-19 8:31
2425,46,724,498,3,cash,2017-03-02 22:24
2426,39,898,134,1,credit_card,2017-03-03 6:57
2427,57,837,147,1,cash,2017-03-22 23:12
2428,89,960,588,3,credit_card,2017-03-10 19:50
2429,87,792,447,3,debit,2017-03-30 2:08
2430,8,849,264,2,debit,2017-03-05 7:02
2431,6,738,374,2,cash,2017-03-30 10:37
2432,46,999,166,1,cash,2017-03-26 19:38
2433,24,958,420,3,debit,2017-03-12 1:15
2434,74,749,306,2,cash,2017-03-02 11:59
2435,98,951,133,1,debit,2017-03-16 2:37
2436,54,980,399,3,credit_card,2017-03-04 16:31
2437,86,943,390,3,cash,2017-03-22 13:53
2438,4,856,256,2,cash,2017-03-25 21:47
2439,13,891,320,2,debit,2017-03-27 9:13
2440,55,719,342,2,credit_card,2017-03-13 5:12
2441,65,858,154,1,credit_card,2017-03-13 18:08
2442,21,794,284,2,credit_card,2017-03-27 3:33
2443,83,959,258,2,cash,2017-03-21 23:55
2444,40,877,161,1,cash,2017-03-17 6:15
2445,36,978,130,1,credit_card,2017-03-10 16:55
2446,89,973,196,1,debit,2017-03-15 6:07
2447,82,857,354,2,cash,2017-03-26 7:09
2448,56,735,117,1,debit,2017-03-03 10:36
2449,45,778,284,2,debit,2017-03-24 2:18
2450,74,876,153,1,cash,2017-03-29 10:00
2451,5,875,142,1,credit_card,2017-03-05 15:23
2452,56,814,234,2,cash,2017-03-04 21:42
2453,78,709,51450,2,cash,2017-03-27 11:04
2454,8,802,132,1,debit,2017-03-25 21:44
2455,73,765,330,2,debit,2017-03-21 8:19
2456,97,769,162,1,cash,2017-03-05 17:18
2457,98,875,532,4,debit,2017-03-17 2:28
2458,95,700,168,1,credit_card,2017-03-30 23:55
2459,68,833,544,4,debit,2017-03-24 7:31
2460,61,953,316,2,debit,2017-03-22 21:05
2461,73,925,660,4,cash,2017-03-16 2:24
2462,89,781,196,1,debit,2017-03-26 20:45
2463,37,700,284,2,cash,2017-03-27 21:24
2464,96,839,459,3,cash,2017-03-07 18:42
2465,9,891,236,2,credit_card,2017-03-19 17:08
2466,86,939,260,2,cash,2017-03-28 22:22
2467,40,840,161,1,credit_card,2017-03-27 4:02
2468,45,754,710,5,cash,2017-03-04 21:59
2469,75,761,256,2,credit_card,2017-03-13 10:17
2470,47,900,145,1,credit_card,2017-03-15 23:17
2471,4,950,256,2,cash,2017-03-30 12:51
2472,25,748,260,2,credit_card,2017-03-05 2:57
2473,43,995,362,2,debit,2017-03-04 12:35
2474,84,768,306,2,credit_card,2017-03-22 13:31
2475,2,893,282,3,debit,2017-03-21 12:25
2476,65,787,308,2,credit_card,2017-03-17 9:09
2477,49,881,129,1,credit_card,2017-03-07 2:59
2478,46,805,166,1,cash,2017-03-16 0:20
2479,16,835,156,1,credit_card,2017-03-21 18:25
2480,93,756,342,3,debit,2017-03-09 6:03
2481,72,861,320,2,debit,2017-03-08 3:12
2482,3,826,592,4,credit_card,2017-03-20 5:18
2483,48,928,468,4,credit_card,2017-03-24 13:27
2484,54,893,266,2,cash,2017-03-09 15:14
2485,8,996,528,4,debit,2017-03-09 17:26
2486,18,756,624,4,debit,2017-03-30 5:01
2487,8,860,264,2,credit_card,2017-03-29 7:17
2488,49,781,387,3,cash,2017-03-18 22:52
2489,64,929,266,2,credit_card,2017-03-23 10:25
2490,34,924,488,4,debit,2017-03-01 4:29
2491,53,954,112,1,debit,2017-03-04 7:48
2492,42,868,704,2,debit,2017-03-01 18:33
2493,78,834,102900,4,debit,2017-03-04 4:37
2494,90,849,356,2,debit,2017-03-09 0:50
2495,50,757,965,5,debit,2017-03-04 7:32
2496,78,707,51450,2,cash,2017-03-26 4:38
2497,71,953,328,2,cash,2017-03-09 9:51
2498,77,956,468,3,credit_card,2017-03-29 23:25
2499,75,748,256,2,credit_card,2017-03-11 18:58
2500,58,809,276,2,cash,2017-03-14 2:15
2501,22,762,292,2,debit,2017-03-16 7:55
2502,23,726,468,3,debit,2017-03-01 19:47
2503,96,833,153,1,credit_card,2017-03-13 4:58
2504,92,935,90,1,credit_card,2017-03-28 2:30
2505,81,735,177,1,cash,2017-03-06 22:08
2506,81,895,354,2,cash,2017-03-15 7:29
2507,18,958,312,2,credit_card,2017-03-16 17:45
2508,53,984,112,1,cash,2017-03-07 8:36
2509,2,902,94,1,cash,2017-03-01 14:48
2510,57,748,147,1,credit_card,2017-03-04 3:59
2511,49,964,129,1,debit,2017-03-13 6:16
2512,6,871,561,3,credit_card,2017-03-01 22:59
2513,78,935,51450,2,debit,2017-03-18 18:57
2514,44,804,288,2,credit_card,2017-03-16 3:36
2515,26,774,352,2,credit_card,2017-03-20 10:59
2516,100,899,111,1,debit,2017-03-30 15:17
2517,13,970,320,2,debit,2017-03-21 23:43
2518,60,960,531,3,debit,2017-03-12 15:15
2519,59,869,356,2,credit_card,2017-03-29 4:35
2520,60,839,177,1,credit_card,2017-03-06 14:54
2521,90,845,356,2,credit_card,2017-03-14 17:04
2522,5,928,142,1,debit,2017-03-16 1:14
2523,84,856,306,2,debit,2017-03-09 18:19
2524,51,855,187,1,cash,2017-03-08 20:39
2525,1,924,474,3,credit_card,2017-03-16 2:31
2526,49,884,258,2,debit,2017-03-07 4:55
2527,67,975,262,2,cash,2017-03-22 2:22
2528,58,723,414,3,cash,2017-03-01 11:18
2529,37,972,142,1,credit_card,2017-03-22 14:30
2530,76,950,310,2,credit_card,2017-03-17 20:43
2531,31,972,387,3,cash,2017-03-13 17:11
2532,17,884,352,2,debit,2017-03-25 13:27
2533,57,977,294,2,debit,2017-03-12 3:56
2534,94,748,134,1,credit_card,2017-03-08 8:14
2535,13,848,320,2,credit_card,2017-03-14 7:00
2536,24,841,280,2,cash,2017-03-05 16:51
2537,99,782,390,2,cash,2017-03-08 8:40
2538,38,739,380,2,credit_card,2017-03-06 23:11
2539,79,955,362,2,debit,2017-03-12 22:33
2540,76,749,155,1,credit_card,2017-03-08 18:29
2541,71,889,492,3,debit,2017-03-11 1:05
2542,71,883,328,2,debit,2017-03-05 14:39
2543,5,734,284,2,cash,2017-03-30 0:54
2544,35,868,492,3,credit_card,2017-03-07 17:51
2545,25,712,130,1,credit_card,2017-03-28 22:04
2546,97,919,486,3,debit,2017-03-11 19:17
2547,9,797,118,1,credit_card,2017-03-17 20:12
2548,27,721,338,2,credit_card,2017-03-06 20:55
2549,78,861,25725,1,cash,2017-03-17 19:36
2550,51,721,187,1,debit,2017-03-02 17:05
2551,91,881,160,1,debit,2017-03-01 4:32
2552,37,753,710,5,debit,2017-03-15 3:06
2553,17,762,704,4,credit_card,2017-03-17 17:36
2554,31,783,258,2,credit_card,2017-03-15 23:46
2555,41,868,354,3,debit,2017-03-21 8:42
2556,56,822,117,1,credit_card,2017-03-08 22:05
2557,87,712,149,1,debit,2017-03-15 1:08
2558,36,751,130,1,credit_card,2017-03-17 14:28
2559,61,824,632,4,credit_card,2017-03-19 2:01
2560,60,824,354,2,debit,2017-03-06 8:09
2561,6,845,935,5,credit_card,2017-03-16 22:24
2562,82,943,531,3,debit,2017-03-24 17:58
2563,74,709,306,2,debit,2017-03-16 14:18
2564,93,927,114,1,credit_card,2017-03-23 9:19
2565,78,915,77175,3,debit,2017-03-25 1:19
2566,3,864,148,1,credit_card,2017-03-01 3:43
2567,100,799,222,2,credit_card,2017-03-14 5:07
2568,10,724,148,1,debit,2017-03-06 14:18
2569,8,774,132,1,debit,2017-03-05 18:27
2570,58,921,276,2,credit_card,2017-03-15 1:32
2571,6,864,187,1,cash,2017-03-02 8:25
2572,58,736,276,2,credit_card,2017-03-08 9:41
2573,50,867,386,2,debit,2017-03-05 18:31
2574,20,834,127,1,credit_card,2017-03-18 3:13
2575,4,965,384,3,debit,2017-03-12 18:10
2576,91,887,320,2,credit_card,2017-03-10 15:40
2577,14,721,464,4,credit_card,2017-03-02 13:15
2578,48,707,351,3,cash,2017-03-09 16:54
2579,61,994,316,2,cash,2017-03-03 9:56
2580,7,964,448,4,debit,2017-03-15 10:53
2581,94,786,268,2,cash,2017-03-06 20:28
2582,52,814,292,2,credit_card,2017-03-30 9:13
2583,17,710,528,3,credit_card,2017-03-09 4:09
2584,12,823,201,1,credit_card,2017-03-11 10:25
2585,89,700,392,2,cash,2017-03-21 12:18
2586,94,933,134,1,debit,2017-03-28 11:27
2587,20,991,254,2,credit_card,2017-03-19 15:30
2588,1,756,316,2,debit,2017-03-30 12:27
2589,54,867,665,5,debit,2017-03-30 6:20
2590,25,796,130,1,cash,2017-03-14 15:53
2591,24,808,420,3,debit,2017-03-22 18:12
2592,79,834,543,3,credit_card,2017-03-15 5:32
2593,25,830,130,1,cash,2017-03-18 22:00
2594,76,759,465,3,credit_card,2017-03-16 11:29
2595,58,724,138,1,cash,2017-03-05 20:38
2596,43,733,543,3,debit,2017-03-14 18:18
2597,66,920,322,2,cash,2017-03-25 20:22
2598,3,879,296,2,cash,2017-03-25 0:59
2599,49,933,129,1,credit_card,2017-03-15 12:57
2600,72,746,160,1,debit,2017-03-04 10:23
2601,75,771,384,3,cash,2017-03-29 17:16
2602,81,744,354,2,cash,2017-03-08 22:05
2603,18,809,312,2,debit,2017-03-21 9:23
2604,95,901,168,1,cash,2017-03-19 22:00
2605,6,981,374,2,debit,2017-03-29 8:09
2606,49,773,387,3,cash,2017-03-09 13:56
2607,94,934,402,3,debit,2017-03-18 1:04
2608,69,984,262,2,cash,2017-03-12 14:06
2609,69,818,262,2,credit_card,2017-03-21 14:03
2610,42,868,704,2,debit,2017-03-23 18:10
2611,98,761,399,3,credit_card,2017-03-12 9:33
2612,12,947,201,1,cash,2017-03-22 19:57
2613,2,900,188,2,debit,2017-03-11 13:14
2614,70,835,692,4,credit_card,2017-03-13 18:52
2615,21,768,426,3,cash,2017-03-18 11:20
2616,65,814,154,1,credit_card,2017-03-19 19:44
2617,99,728,390,2,debit,2017-03-09 14:13
2618,48,721,468,4,debit,2017-03-07 11:35
2619,81,749,354,2,debit,2017-03-11 21:22
2620,26,873,352,2,debit,2017-03-02 20:40
2621,38,888,380,2,credit_card,2017-03-24 23:18
2622,18,850,156,1,cash,2017-03-16 3:29
2623,97,773,486,3,credit_card,2017-03-13 16:06
2624,34,790,488,4,cash,2017-03-22 14:10
2625,65,718,308,2,cash,2017-03-15 11:18
2626,9,852,236,2,debit,2017-03-05 22:25
2627,57,851,147,1,cash,2017-03-06 15:02
2628,81,891,354,2,credit_card,2017-03-29 11:19
2629,23,791,156,1,debit,2017-03-10 7:52
2630,93,845,342,3,debit,2017-03-14 21:19
2631,53,940,112,1,credit_card,2017-03-30 23:12
2632,82,710,177,1,cash,2017-03-18 3:13
2633,19,846,163,1,debit,2017-03-18 18:05
2634,50,986,386,2,credit_card,2017-03-11 20:07
2635,63,763,272,2,credit_card,2017-03-30 3:08
2636,52,919,292,2,debit,2017-03-19 5:28
2637,39,740,134,1,cash,2017-03-13 6:59
2638,43,800,543,3,cash,2017-03-17 17:26
2639,57,957,294,2,cash,2017-03-13 5:04
2640,6,893,187,1,debit,2017-03-06 10:17
2641,62,733,160,1,cash,2017-03-09 15:57
2642,48,821,351,3,debit,2017-03-25 8:09
2643,89,712,392,2,debit,2017-03-12 17:46
2644,76,881,310,2,credit_card,2017-03-02 3:22
2645,79,959,362,2,debit,2017-03-27 19:50
2646,41,724,354,3,cash,2017-03-03 16:11
2647,49,751,258,2,cash,2017-03-15 0:39
2648,21,802,426,3,credit_card,2017-03-26 18:22
2649,81,902,531,3,credit_card,2017-03-25 22:00
2650,81,789,354,2,credit_card,2017-03-06 15:51
2651,98,847,266,2,cash,2017-03-16 4:27
2652,49,823,258,2,credit_card,2017-03-25 13:05
2653,6,723,187,1,debit,2017-03-10 23:18
2654,60,905,177,1,cash,2017-03-18 21:18
2655,28,896,328,2,credit_card,2017-03-14 6:29
2656,96,919,459,3,credit_card,2017-03-14 9:03
2657,64,760,399,3,cash,2017-03-17 0:59
2658,61,940,632,4,credit_card,2017-03-16 17:46
2659,21,974,710,5,debit,2017-03-02 7:19
2660,66,940,483,3,cash,2017-03-24 8:35
2661,38,796,190,1,cash,2017-03-09 11:14
2662,94,930,134,1,cash,2017-03-30 12:21
2663,76,908,465,3,debit,2017-03-06 10:36
2664,22,996,292,2,credit_card,2017-03-09 1:59
2665,94,983,268,2,debit,2017-03-23 0:21
2666,43,982,181,1,debit,2017-03-03 2:33
2667,6,731,374,2,debit,2017-03-02 11:01
2668,18,834,468,3,credit_card,2017-03-23 21:53
2669,32,837,202,2,debit,2017-03-18 0:44
2670,80,800,290,2,credit_card,2017-03-19 6:54
2671,18,740,780,5,debit,2017-03-12 22:44
2672,90,733,356,2,debit,2017-03-17 17:23
2673,17,847,176,1,debit,2017-03-02 17:09
2674,82,824,177,1,credit_card,2017-03-18 11:40
2675,19,742,326,2,debit,2017-03-20 7:24
2676,35,898,328,2,credit_card,2017-03-16 10:34
2677,4,776,256,2,debit,2017-03-16 11:42
2678,95,854,168,1,cash,2017-03-28 15:42
2679,93,758,114,1,credit_card,2017-03-20 13:29
2680,68,922,272,2,credit_card,2017-03-14 2:24
2681,93,956,228,2,credit_card,2017-03-15 3:21
2682,18,862,468,3,credit_card,2017-03-15 11:05
2683,58,928,276,2,debit,2017-03-18 1:23
2684,75,726,128,1,cash,2017-03-19 10:44
2685,19,793,489,3,credit_card,2017-03-13 7:05
2686,93,859,114,1,cash,2017-03-10 1:05
2687,91,883,160,1,cash,2017-03-11 15:07
2688,69,776,131,1,debit,2017-03-25 19:26
2689,83,723,258,2,credit_card,2017-03-26 21:04
2690,49,799,258,2,credit_card,2017-03-01 0:22
2691,78,962,77175,3,debit,2017-03-22 7:33
2692,19,702,652,4,debit,2017-03-19 1:32
2693,48,987,234,2,credit_card,2017-03-10 23:36
2694,14,939,116,1,cash,2017-03-23 22:45
2695,26,703,352,2,debit,2017-03-28 14:39
2696,79,946,181,1,debit,2017-03-10 2:47
2697,97,985,324,2,credit_card,2017-03-18 23:32
2698,73,704,495,3,cash,2017-03-17 15:00
2699,15,760,459,3,debit,2017-03-27 4:34
2700,46,700,166,1,debit,2017-03-18 12:38
2701,76,962,465,3,cash,2017-03-07 4:21
2702,98,865,266,2,cash,2017-03-29 2:22
2703,73,928,330,2,credit_card,2017-03-27 8:51
2704,2,970,188,2,cash,2017-03-27 19:14
2705,65,806,154,1,cash,2017-03-07 5:20
2706,44,991,432,3,debit,2017-03-24 1:28
2707,8,833,132,1,debit,2017-03-01 6:22
2708,3,847,148,1,debit,2017-03-02 6:00
2709,62,772,160,1,cash,2017-03-26 17:39
2710,83,912,129,1,debit,2017-03-19 22:17
2711,57,869,294,2,credit_card,2017-03-04 2:07
2712,30,863,306,2,cash,2017-03-19 13:02
2713,81,883,354,2,credit_card,2017-03-04 4:59
2714,29,950,326,2,credit_card,2017-03-15 6:23
2715,92,905,180,2,cash,2017-03-15 17:02
2716,76,920,155,1,debit,2017-03-10 15:38
2717,69,972,131,1,debit,2017-03-21 17:37
2718,70,760,346,2,credit_card,2017-03-04 20:31
2719,9,926,118,1,cash,2017-03-26 21:12
2720,53,797,112,1,cash,2017-03-22 23:35
2721,72,853,640,4,cash,2017-03-09 16:00
2722,72,922,320,2,debit,2017-03-20 21:31
2723,25,995,520,4,cash,2017-03-19 1:37
2724,33,834,519,3,debit,2017-03-19 5:25
2725,22,799,584,4,cash,2017-03-19 20:57
2726,40,783,644,4,debit,2017-03-23 9:58
2727,15,832,459,3,debit,2017-03-21 6:39
2728,98,888,266,2,cash,2017-03-20 10:46
2729,4,867,128,1,credit_card,2017-03-08 0:49
2730,2,808,376,4,cash,2017-03-09 1:48
2731,80,876,290,2,debit,2017-03-29 15:51
2732,26,958,352,2,cash,2017-03-07 6:39
2733,80,789,290,2,debit,2017-03-18 14:44
2734,9,973,236,2,credit_card,2017-03-09 10:59
2735,70,950,519,3,credit_card,2017-03-01 16:05
2736,67,838,393,3,debit,2017-03-14 6:57
2737,24,711,280,2,debit,2017-03-25 3:15
2738,34,786,122,1,debit,2017-03-10 11:45
2739,39,751,134,1,debit,2017-03-14 13:22
2740,30,895,306,2,cash,2017-03-08 10:07
2741,40,999,322,2,cash,2017-03-19 17:56
2742,58,984,276,2,credit_card,2017-03-01 12:47
2743,65,749,616,4,cash,2017-03-19 20:00
2744,85,834,344,2,cash,2017-03-28 12:46
2745,41,842,118,1,cash,2017-03-14 18:36
2746,24,810,140,1,credit_card,2017-03-02 3:22
2747,2,897,94,1,debit,2017-03-06 7:10
2748,21,746,284,2,credit_card,2017-03-04 15:13
2749,76,794,465,3,debit,2017-03-18 18:43
2750,4,735,384,3,cash,2017-03-21 15:57
2751,69,791,393,3,credit_card,2017-03-20 6:53
2752,39,795,670,5,cash,2017-03-21 1:01
2753,22,929,438,3,debit,2017-03-24 19:58
2754,23,913,312,2,debit,2017-03-23 0:37
2755,96,850,153,1,credit_card,2017-03-13 17:45
2756,43,943,181,1,credit_card,2017-03-12 0:35
2757,31,983,129,1,credit_card,2017-03-06 10:12
2758,66,772,805,5,credit_card,2017-03-14 8:43
2759,99,974,390,2,debit,2017-03-14 10:32
2760,1,877,474,3,cash,2017-03-09 17:31
2761,61,947,474,3,cash,2017-03-12 2:20
2762,10,877,148,1,credit_card,2017-03-09 15:37
2763,26,841,176,1,debit,2017-03-06 10:45
2764,94,733,134,1,credit_card,2017-03-12 1:51
2765,63,980,136,1,cash,2017-03-26 0:45
2766,9,708,236,2,debit,2017-03-30 9:22
2767,42,970,704,2,credit_card,2017-03-05 10:45
2768,30,751,306,2,debit,2017-03-12 0:24
2769,15,871,306,2,cash,2017-03-30 15:28
2770,51,973,187,1,credit_card,2017-03-26 13:29
2771,14,949,348,3,debit,2017-03-06 20:55
2772,29,942,163,1,cash,2017-03-23 19:02
2773,47,870,290,2,credit_card,2017-03-19 4:20
2774,78,890,25725,1,cash,2017-03-26 10:36
2775,68,741,136,1,debit,2017-03-26 22:42
2776,81,741,531,3,debit,2017-03-20 9:15
2777,31,811,387,3,debit,2017-03-19 14:49
2778,9,943,118,1,cash,2017-03-21 2:18
2779,20,755,508,4,cash,2017-03-16 21:06
2780,96,745,306,2,credit_card,2017-03-28 14:22
2781,30,815,153,1,cash,2017-03-15 8:27
2782,48,868,117,1,cash,2017-03-13 14:32
2783,82,787,708,4,credit_card,2017-03-09 22:25
2784,77,992,312,2,credit_card,2017-03-19 21:27
2785,16,964,156,1,credit_card,2017-03-18 23:27
2786,45,951,284,2,credit_card,2017-03-17 23:45
2787,43,876,724,4,credit_card,2017-03-01 1:41
2788,62,854,480,3,credit_card,2017-03-23 7:38
2789,86,708,130,1,credit_card,2017-03-29 22:57
2790,83,958,387,3,cash,2017-03-12 4:20
2791,32,701,202,2,credit_card,2017-03-19 21:06
2792,70,982,346,2,cash,2017-03-04 1:49
2793,27,742,169,1,credit_card,2017-03-28 2:08
2794,45,995,284,2,cash,2017-03-21 12:32
2795,94,801,402,3,debit,2017-03-08 4:45
2796,41,845,118,1,cash,2017-03-01 1:29
2797,16,959,312,2,debit,2017-03-10 10:57
2798,90,704,534,3,cash,2017-03-07 15:32
2799,75,847,384,3,debit,2017-03-17 16:24
2800,28,934,328,2,cash,2017-03-23 5:14
2801,87,863,149,1,credit_card,2017-03-03 14:57
2802,13,764,160,1,cash,2017-03-20 19:07
2803,72,713,480,3,credit_card,2017-03-09 22:33
2804,69,738,262,2,cash,2017-03-24 3:58
2805,96,972,153,1,cash,2017-03-21 18:33
2806,82,823,708,4,credit_card,2017-03-23 16:38
2807,98,704,133,1,credit_card,2017-03-22 11:08
2808,60,724,354,2,debit,2017-03-03 17:33
2809,58,996,138,1,cash,2017-03-11 17:31
2810,18,790,468,3,cash,2017-03-15 0:28
2811,12,894,402,2,credit_card,2017-03-11 3:05
2812,39,700,268,2,debit,2017-03-08 20:28
2813,2,704,94,1,credit_card,2017-03-05 19:54
2814,37,932,426,3,debit,2017-03-18 7:59
2815,15,795,306,2,cash,2017-03-03 15:10
2816,14,849,464,4,credit_card,2017-03-29 5:41
2817,37,976,568,4,credit_card,2017-03-07 9:34
2818,15,707,612,4,cash,2017-03-27 18:11
2819,78,869,51450,2,debit,2017-03-17 6:25
2820,97,799,486,3,credit_card,2017-03-23 0:39
2821,2,733,94,1,debit,2017-03-03 22:43
2822,78,814,51450,2,cash,2017-03-02 17:13
2823,57,788,147,1,debit,2017-03-19 8:58
2824,56,906,468,4,debit,2017-03-29 9:24
2825,34,752,366,3,cash,2017-03-23 7:51
2826,66,865,322,2,credit_card,2017-03-23 9:03
2827,3,703,592,4,credit_card,2017-03-23 1:40
2828,48,970,234,2,credit_card,2017-03-15 15:28
2829,5,942,426,3,cash,2017-03-25 12:42
2830,40,930,322,2,credit_card,2017-03-05 15:37
2831,94,712,134,1,cash,2017-03-14 23:34
2832,62,900,160,1,cash,2017-03-19 1:57
2833,44,867,144,1,credit_card,2017-03-07 22:54
2834,31,975,129,1,credit_card,2017-03-25 17:36
2835,18,722,468,3,debit,2017-03-10 3:09
2836,42,607,704000,2000,credit_card,2017-03-28 4:00
2837,66,787,161,1,credit_card,2017-03-15 0:42
2838,64,837,133,1,debit,2017-03-22 10:12
2839,45,810,142,1,cash,2017-03-30 2:13
2840,24,742,140,1,debit,2017-03-20 14:16
2841,39,987,268,2,cash,2017-03-12 4:51
2842,93,779,342,3,cash,2017-03-19 3:18
2843,53,888,224,2,debit,2017-03-04 1:39
2844,34,921,244,2,credit_card,2017-03-09 15:58
2845,80,807,145,1,cash,2017-03-05 2:15
2846,92,973,360,4,debit,2017-03-17 21:29
2847,51,988,187,1,credit_card,2017-03-04 14:11
2848,19,718,326,2,debit,2017-03-05 11:52
2849,13,735,480,3,credit_card,2017-03-26 15:52
2850,83,769,258,2,debit,2017-03-26 6:12
2851,98,904,532,4,credit_card,2017-03-24 2:40
2852,65,969,462,3,credit_card,2017-03-29 19:22
2853,71,912,328,2,credit_card,2017-03-04 10:30
2854,43,913,362,2,credit_card,2017-03-12 17:45
2855,15,941,306,2,debit,2017-03-26 7:42
2856,98,899,266,2,cash,2017-03-08 10:00
2857,54,729,266,2,debit,2017-03-29 6:48
2858,73,717,330,2,credit_card,2017-03-03 21:34
2859,25,836,390,3,credit_card,2017-03-01 8:21
2860,98,731,399,3,cash,2017-03-18 11:57
2861,40,800,322,2,credit_card,2017-03-30 8:28
2862,8,733,396,3,credit_card,2017-03-28 22:47
2863,67,826,524,4,debit,2017-03-12 5:01
2864,53,899,224,2,cash,2017-03-10 10:40
2865,10,880,592,4,cash,2017-03-12 23:17
2866,60,816,177,1,credit_card,2017-03-13 1:12
2867,96,996,153,1,credit_card,2017-03-25 12:10
2868,22,734,146,1,cash,2017-03-08 3:00
2869,3,783,148,1,cash,2017-03-05 5:18
2870,77,705,312,2,cash,2017-03-26 19:59
2871,49,982,258,2,credit_card,2017-03-29 16:46
2872,92,854,180,2,cash,2017-03-09 19:25
2873,46,971,166,1,cash,2017-03-21 7:22
2874,83,966,516,4,credit_card,2017-03-15 22:09
2875,48,982,234,2,cash,2017-03-09 7:54
2876,99,784,195,1,debit,2017-03-06 20:32
2877,8,840,396,3,debit,2017-03-07 16:19
2878,95,728,336,2,cash,2017-03-22 19:18
2879,95,896,336,2,debit,2017-03-02 11:11
2880,39,823,134,1,debit,2017-03-21 19:54
2881,41,879,236,2,credit_card,2017-03-08 23:20
2882,48,964,468,4,credit_card,2017-03-09 8:45
2883,69,807,131,1,credit_card,2017-03-21 21:05
2884,50,886,193,1,credit_card,2017-03-13 7:44
2885,69,768,524,4,cash,2017-03-23 6:59
2886,33,927,173,1,cash,2017-03-01 11:17
2887,3,868,444,3,cash,2017-03-14 16:36
2888,48,999,117,1,credit_card,2017-03-23 9:11
2889,91,837,320,2,debit,2017-03-30 5:24
2890,75,848,256,2,cash,2017-03-10 23:01
2891,96,948,153,1,credit_card,2017-03-27 18:38
2892,82,731,354,2,credit_card,2017-03-06 23:18
2893,17,999,352,2,credit_card,2017-03-04 4:24
2894,31,749,258,2,credit_card,2017-03-23 19:02
2895,65,923,308,2,cash,2017-03-28 14:40
2896,45,827,142,1,debit,2017-03-08 17:42
2897,13,950,320,2,cash,2017-03-24 21:08
2898,74,714,306,2,cash,2017-03-19 23:45
2899,4,836,384,3,debit,2017-03-25 13:08
2900,34,948,366,3,cash,2017-03-13 2:40
2901,56,877,234,2,credit_card,2017-03-08 21:29
2902,88,736,528,3,credit_card,2017-03-15 18:37
2903,48,823,234,2,credit_card,2017-03-10 20:20
2904,65,789,616,4,debit,2017-03-13 6:26
2905,20,908,381,3,debit,2017-03-21 8:12
2906,27,731,507,3,debit,2017-03-19 9:13
2907,78,817,77175,3,debit,2017-03-16 3:45
2908,77,834,312,2,debit,2017-03-07 15:50
2909,70,847,692,4,debit,2017-03-19 23:42
2910,44,859,144,1,credit_card,2017-03-13 0:04
2911,88,875,528,3,cash,2017-03-17 15:37
2912,95,903,168,1,credit_card,2017-03-25 3:11
2913,92,942,180,2,debit,2017-03-18 11:43
2914,32,709,202,2,credit_card,2017-03-03 2:53
2915,87,845,298,2,credit_card,2017-03-07 14:03
2916,47,965,290,2,credit_card,2017-03-26 15:44
2917,24,952,280,2,cash,2017-03-03 9:21
2918,84,936,306,2,credit_card,2017-03-28 20:52
2919,41,811,118,1,cash,2017-03-15 7:13
2920,27,953,338,2,debit,2017-03-01 3:00
2921,49,910,516,4,credit_card,2017-03-26 19:27
2922,74,825,306,2,cash,2017-03-28 22:24
2923,78,740,25725,1,debit,2017-03-12 20:10
2924,57,948,441,3,debit,2017-03-18 19:15
2925,82,773,354,2,credit_card,2017-03-29 5:11
2926,86,898,260,2,credit_card,2017-03-12 13:46
2927,55,805,342,2,credit_card,2017-03-01 15:44
2928,14,742,348,3,credit_card,2017-03-20 10:50
2929,81,726,354,2,cash,2017-03-21 7:29
2930,32,993,303,3,debit,2017-03-14 7:38
